date,SO2_Avg,CO_Avg,O3_Avg,NO2_Avg,PM10_Avg,PM25_Avg,Temperature_Avg,Temperature_range,Precipitation,Humidity_Avg
2009-03-05,0.005540038266973463,0.7541787518686379,0.01399189449037278,0.03251771004488269,55.82516856268049,NA,5.7,9.399999999999999,6.6,82
2009-03-06,0.004544084177679447,0.49901985927543463,0.03171564319396994,0.01475889803246993,47.30467777862199,NA,4.2,8.6,0.1,55
2009-03-07,0.00501819821460522,0.46481205514094576,0.027202578052826068,0.019982385909822865,35.848104609818805,NA,3.2,12.899999999999999,0,46
2009-03-08,0.006182983060142671,0.5795117700817701,0.021388971518315033,0.0263117601815254,43.19797092374063,NA,6.2,14.1,0,48
2009-03-09,0.007007339998529791,0.619148355435592,0.02032807458665162,0.030361021854885605,53.21842132879545,NA,7.3,13.399999999999999,0,51
2009-03-10,0.005186256211979754,0.4916165808982336,0.028028257717746714,0.019958298603444,58.73446348446237,NA,5.9,11.2,0,43
2009-03-11,0.005579484545067582,0.5166476015590553,0.023823418769911116,0.024222808400270076,43.08038208961556,NA,4.8,12.5,0,40
2009-03-12,0.006070302098092702,0.5979322344250503,0.020641607753454853,0.029189278488293464,49.3918538264723,NA,7.4,15.5,2,49
2009-03-13,0.003545933908671141,0.4317473254969429,0.028839687946373593,0.016706640365791073,31.815224206613458,NA,5.6,10.2,16.4,74
2009-03-14,0.0034329028970616765,0.34037514178103745,0.03367519767956965,0.010194589720438022,65.37251486626641,NA,1.4,8.9,0,42
2009-03-15,0.005963636491230953,0.474477294098369,0.032729587429701223,0.016715073351574745,59.17056018268112,NA,5.8,14.899999999999999,0,53
2009-03-16,0.007440158939442248,0.6003827577992675,0.03632911761446213,0.02289657805482558,140.40822982824224,NA,11,12.200000000000001,0,62
2009-03-17,0.008220442649573593,0.7395292049223892,0.03112850159953304,0.02811617653732433,214.82955124357414,NA,12.9,17.8,0,53
2009-03-18,0.004806740763423372,0.4316399296194948,0.029197684897389244,0.018233978881992973,60.419311516222315,NA,16.9,10,0,67
2009-03-19,0.004872425966447431,0.4807804385224962,0.020054915484873866,0.021830729318656348,45.3611824234383,NA,16,12.9,0.8,77
2009-03-20,0.003781363241322001,0.4618746796118535,0.030375589077629297,0.018585438652048435,41.41475075279845,NA,11,11,0.2,64
2009-03-21,0.0055994806071308625,0.5530112293117511,0.02442875427713993,0.026405011904874515,56.93221785109301,NA,12.2,15.299999999999999,9.9,68
2009-03-22,0.0033381458689316747,0.4857522441067322,0.036032664584771106,0.01364847737036539,38.38948241464813,NA,10.7,9.5,7.3,79
2009-03-23,0.0036784311806669044,0.416936738510912,0.03157842112058972,0.015522701898825833,43.48171737713276,NA,6.5,9.6,0.5,57
2009-03-24,0.004337890839802625,0.4022458140211344,0.031227503607943883,0.016372528959390325,37.65171128730761,NA,4.8,10.9,0,43
2009-03-25,0.004062359536357363,0.39152221810014715,0.03518392391393056,0.01327975743754583,51.24281941944945,NA,3.7,9.200000000000001,0,44
2009-03-26,0.004816393371732193,0.45930660052602507,0.03439189550011133,0.017273510495672266,57.45190646873686,NA,5.5,11.399999999999999,1.7,56
2009-03-27,0.0041536406799073345,0.40577857489901387,0.03482242250622429,0.015263274925001683,45.96152563882666,NA,5,11.2,0,41
2009-03-28,0.004792321700441265,0.4429347481021394,0.03401991573498965,0.018325176550956706,44.47940986155552,NA,5.8,12.200000000000001,0.1,43
2009-03-29,0.004705172144425623,0.47482635715331367,0.03137959071773637,0.019073093236714977,43.33133228941994,NA,6,11.1,0.6,57
2009-03-30,0.004310779232502839,0.43010015502731613,0.033705251080917216,0.01774384630361587,38.82117236185092,NA,7.4,9.3,0.8,63
2009-03-31,0.004560597281740775,0.47526443809433333,0.039872889132528025,0.017962534193830832,52.03051318523874,NA,6.7,8,1.5,63
2009-04-01,0.00465136188404114,0.5495695037647335,0.04148182370575257,0.018720849184987558,75.26279469747548,NA,5.3,9.1,0.1,57
2009-04-02,0.005289650764863535,0.5485293706918726,0.03674610542420774,0.023551856369815993,65.86790850676715,NA,7.4,14.9,0,53
2009-04-03,0.006070049129862185,0.5306405368584567,0.033975349484509074,0.02541392725957158,54.848535099523204,NA,9.5,11.3,0,46
2009-04-04,0.005609708161298482,0.4615288500877086,0.04115087443372899,0.018861553389819697,49.87630298006277,NA,10.2,8.9,0,49
2009-04-05,0.006938832585753523,0.59985074750146,0.03980810310086643,0.0211510806244395,83.83174556721298,NA,10.3,13.700000000000001,0,58
2009-04-06,0.007068160226319188,0.6609825885933014,0.039401216530535535,0.027768278842744354,88.09109791660997,NA,11.4,15.499999999999998,0,49
2009-04-07,0.009836823578269665,0.7440587797473651,0.04145239742550009,0.033219598279130944,108.65960305151921,NA,13.7,17.4,0,48
2009-04-08,0.009016894068572782,0.7824146999221746,0.03866098665946743,0.03674936733575461,113.20918961979395,NA,14.2,16.9,0,51
2009-04-09,0.011206277560329157,0.7514665331500427,0.04179584587937025,0.03938300501137075,113.99418144736548,NA,15.5,19.1,0,46
2009-04-10,0.011433133222467166,0.7318662309604722,0.046470153487783605,0.03988467909762005,119.40318272886303,NA,16.4,18.7,0,43
2009-04-11,0.009220858246164924,0.7133835519303946,0.04491486632414255,0.037543514859486544,113.51170032287912,NA,15.7,18.599999999999998,0,45
2009-04-12,0.007654253448922042,0.5993559258148252,0.04891196898866412,0.025106089768283248,94.38269218996858,NA,15.6,15.2,0,48
2009-04-13,0.007089881816100988,0.5423327060860411,0.03378302103659648,0.028808186439824173,75.2127851420753,NA,16.1,13.4,1.5,54
2009-04-14,0.0037277059217337948,0.44394131083902827,0.03172597916808511,0.018605393384863236,44.777285651798735,NA,13.5,10.499999999999998,1.8,67
2009-04-15,0.00447472397905028,0.48130031746914353,0.028208285919553655,0.022570025137109827,48.23053395623512,NA,11.5,11.099999999999998,3.6,75
2009-04-16,0.003487982183083305,0.41476839221663236,0.02948390732226136,0.01759843994714863,32.03525489914462,NA,10.5,7.699999999999999,0.3,73
2009-04-17,0.0047483887422081995,0.4630076875596415,0.027525962850555242,0.0236037643547274,42.71607241792493,NA,12.1,15.8,0,58
2009-04-18,0.0064313853564890965,0.5190211974377852,0.02908369910967608,0.03141865415499533,54.14215183141575,NA,15.4,19.2,0,44
2009-04-19,0.006375802030070765,0.5307754014210951,0.03482889524496667,0.027922073347763348,56.056616359987956,NA,16.8,18.200000000000003,0,50
2009-04-20,0.004126680208840257,0.4475749565870394,0.03535044896512861,0.018912424636460846,38.444316623476674,NA,14.1,4.800000000000001,34.6,82
2009-04-21,0.00306158345789994,0.4348130682543862,0.041681512931391135,0.011684122927718704,32.28643602097185,NA,12.1,5.5,0.6,66
2009-04-22,0.003226278507513175,0.4213389475860089,0.04414319681891899,0.013272003042015057,37.200086071886666,NA,12.2,10.399999999999999,0,52
2009-04-23,0.0036335243399155228,0.4628618656211574,0.03447177450910718,0.019725062158860173,41.3124007149229,NA,11.9,13.6,0,60
2009-04-24,0.0036528031430493207,0.4674204745160084,0.02778940955261478,0.02180053079113518,34.50501247595123,NA,12.5,5.800000000000001,7.6,74
2009-04-25,0.002837219777696615,0.4398217423136418,0.033237695120135594,0.014575783719741508,38.39982354312071,NA,10.1,6.5,4.9,77
2009-04-26,0.0029607904637297755,0.37587369629816497,0.03785705158487897,0.011881188687294679,21.0613715079296,NA,10,7.700000000000001,0.3,64
2009-04-27,0.003568912716881034,0.43987137160521517,0.032518687031018546,0.018028357971030282,34.96999471276115,NA,11.1,11.500000000000002,0.2,62
2009-04-28,0.005339026674003016,0.535941503416873,0.03365984082511002,0.026330412194507356,53.24277182315614,NA,12.5,16.4,0.1,56
2009-04-29,0.005791458070891386,0.5702677722257476,0.03555041539180626,0.03138451898469796,55.912575489254124,NA,14.5,17.9,0,47
2009-04-30,0.006003943323409134,0.5052110334713595,0.0410594186999332,0.03153465208908069,55.269629829976786,NA,15.5,16.4,0,41
2009-05-01,0.005253927949055775,0.4576143050289945,0.043339068825060015,0.025873098032185207,49.43592684139532,NA,16.7,15.6,0,49
2009-05-02,0.0042013276683763095,0.38960901846572576,0.03723190910142713,0.017966423616693053,42.032958094102355,NA,16.5,10.1,3.6,72
2009-05-03,0.0038309013362663904,0.3616844772014443,0.033373845392359845,0.014610503100734163,31.81271529349684,NA,17.2,10.299999999999999,3.3,73
2009-05-04,0.004910427256110613,0.40498926659297574,0.03355308923951556,0.01963348224329521,43.92531121654403,NA,17.3,14.399999999999999,0,62
2009-05-05,0.005386561048588494,0.45941483325454985,0.037278023835997876,0.02132965284810686,62.512944248858965,NA,17.6,16.4,0.1,61
2009-05-06,0.006814846330105685,0.559146478099109,0.03857094214225875,0.02732888030131767,74.00822366161707,NA,18.7,17.1,0.2,56
2009-05-07,0.0073744888196378335,0.5119693395311551,0.04413231900803314,0.028564955523201166,74.2584768695522,NA,18.7,17,0,49
2009-05-08,0.00861114195793337,0.5307716739259604,0.053803568191281785,0.029975601997113802,90.83536813725766,NA,19.7,15.600000000000001,0,50
2009-05-09,0.007109335899751397,0.49917281477739145,0.0512818379185486,0.029298721538494187,79.27440079584083,NA,21.1,16.9,0,43
2009-05-10,0.00458639596718602,0.3861487272667564,0.0466621748151798,0.018062076308377806,50.13207301889498,NA,19.7,15.4,0,52
2009-05-11,0.004196761878881987,0.4227296083385961,0.032823518805956145,0.020016789538350607,53.487096635671115,NA,18.8,11.3,6.4,71
2009-05-12,0.0035334250921826623,0.435246585909184,0.023808652224382203,0.017457588481510574,41.65942047881786,NA,17.6,6.5,10.5,85
2009-05-13,0.003826423069880438,0.38253784236009086,0.034986792046597055,0.01765321531972473,66.5936820426985,NA,18,12,0,48
2009-05-14,0.005541259487671198,0.4399106171079485,0.03887727878609267,0.02564905114197423,63.10135197912047,NA,18.3,16.200000000000003,0,45
2009-05-15,0.006139692809877556,0.4862030409525827,0.031650673568492646,0.028946443773522585,64.91200736196843,NA,17,7.6,0.8,60
2009-05-16,0.0029544862002791896,0.424903480109637,0.026158948792086006,0.02042904329032785,29.91132078531017,NA,14.3,3.9000000000000004,36.9,91
2009-05-17,0.0029455962155490994,0.3861648076355128,0.03810659197676435,0.011803476154464282,27.49515599166301,NA,15.1,7.199999999999999,4.3,77
2009-05-18,0.0049695501408824096,0.3988415706334996,0.041248151073578314,0.01825423785361839,65.08521821180382,NA,17,15.8,0,52
2009-05-19,0.007502513377310147,0.536979122716345,0.048013041752658824,0.026262527678055234,86.89458568635274,NA,19.4,15.500000000000002,0,55
2009-05-20,0.007710293784000902,0.6465267891916864,0.04063588224272485,0.0366797578977551,102.00198917624718,NA,20.3,13.899999999999999,0.4,60
2009-05-21,0.0035020314934451945,0.4163931428602828,0.03855043493395063,0.01848125879268621,36.24180114115772,NA,15.8,5.899999999999999,52.9,89
2009-05-22,0.004128202434666977,0.4037327424490135,0.0372725349685807,0.01855151615003833,35.47996582598223,NA,18.7,9.4,0.2,73
2009-05-23,0.004940384754166234,0.45513272170653885,0.03359146428310263,0.0205428057330103,58.40436573859088,NA,17.1,6.800000000000001,0.5,75
2009-05-24,0.004088835316448395,0.47496542077693205,0.038921306010503996,0.016345331272240717,53.403199498004454,NA,17.6,10.8,0.3,73
2009-05-25,0.0051920203712765255,0.5714342648382164,0.03074393148240393,0.025736047682099316,57.996542580346706,NA,20.1,15.700000000000001,0,65
2009-05-26,0.005939425802922277,0.5085076312319958,0.030642588480299972,0.028148533794789665,55.6025159439874,NA,21.1,13.100000000000001,0.1,60
2009-05-27,0.004200940852958039,0.4168009877132763,0.03679852118883076,0.020710704138771362,44.89473112197266,NA,20.4,13.3,0.3,57
2009-05-28,0.0033432870780377155,0.3914785728832451,0.04249299545539887,0.018208589722736868,43.47391776192739,NA,20.3,14.7,0,54
2009-05-29,0.0031877162339180223,0.3943923554469495,0.042747772117362304,0.018172040975219794,45.73399027727033,NA,19.2,12.599999999999998,0,55
2009-05-30,0.0040405162249751575,0.3860540288807733,0.03847915197407026,0.016560305398852664,49.93845354940395,NA,17.9,10.5,0.3,64
2009-05-31,0.004613576805358231,0.36693684917573854,0.03973684318781531,0.015770560263227224,54.315527815144506,NA,18.5,14.4,0,54
2009-06-01,0.0062543644569352476,0.5046486870070821,0.05357700741854054,0.01963557925678878,86.27362423897112,NA,20.9,16.5,0,54
2009-06-02,0.005341836448047644,0.5229200426646172,0.05750506514730236,0.016405723823287813,109.57241046034173,NA,21.3,10.5,5.4,65
2009-06-03,0.0032523146184300932,0.4060885659332846,0.04892008141635244,0.015174634354635255,57.1970250835539,NA,18.4,5.300000000000001,8.1,81
2009-06-04,0.0039959024281018786,0.4401991683910855,0.0385545437149097,0.018649627015830148,57.20449081496147,NA,19.7,10.599999999999998,0,73
2009-06-05,0.00413604697932377,0.4446582456346383,0.03712319284915409,0.021873450101255257,51.439785774942386,NA,20.1,12.700000000000001,1.3,66
2009-06-06,0.0033187393100718547,0.37827591954436585,0.04206912212839732,0.015591369396043003,41.03143785613476,NA,19.7,9.700000000000001,0.2,69
2009-06-07,0.0035079521181363704,0.36667324050805666,0.03621003843069486,0.014518754654843365,41.98627978787337,NA,18.4,6.400000000000002,0,74
2009-06-08,0.0037889122393186523,0.4459987331652773,0.033006666273467294,0.02034688632083927,54.07296579175845,NA,19.7,9.399999999999999,0,72
2009-06-09,0.004120998249071494,0.4380862222723284,0.026017209418990054,0.0221949196490243,53.79094895552616,NA,19.5,6.5,8.8,78
2009-06-10,0.003176665257808784,0.4049817556487798,0.03647340589493813,0.014544390739386796,31.901371081741278,NA,20.2,7.399999999999999,11.2,79
2009-06-11,0.004255430539243365,0.3742518036629598,0.05119236352272791,0.01453635016473959,47.67223234185672,NA,21.9,11.7,0.3,52
2009-06-12,0.0047250309488999125,0.40597608621350084,0.045635094626052,0.017657947219966597,62.81443790070289,NA,20.7,10.299999999999999,0.5,59
2009-06-13,0.00469131819907146,0.42475414055904476,0.03923959571525042,0.017495942837798272,58.43718947188265,NA,20.1,12.700000000000001,0.3,61
2009-06-14,0.0042465516365162385,0.4231914837015972,0.03893718354304311,0.013572504873777006,50.3775177695694,NA,19.9,9.2,0.5,72
2009-06-15,0.0041560445304785875,0.3886671053035738,0.033001659186225385,0.016456393364598674,47.353155303915734,NA,20.5,9.900000000000002,1.1,72
2009-06-16,0.005035822819150716,0.3901777211188132,0.03203343498509081,0.018786956099917693,46.793909806213605,NA,21.1,11.200000000000001,0.8,70
2009-06-17,0.004621160727819296,0.45083959095828563,0.02661839444398311,0.023777783555272564,52.68274775802099,NA,21.2,9.2,0.3,71
2009-06-18,0.005065969445563404,0.44731939054405534,0.03559869831137583,0.023359306135359914,52.46035063593698,NA,23.8,12,0,63
2009-06-19,0.005786453609461538,0.402347052601957,0.034871265169010256,0.02175217632683665,53.388797345147424,NA,24.4,11.600000000000001,0,66
2009-06-20,0.004722808699852123,0.3356424799183819,0.019546522422341315,0.0167527526881088,36.73629953209038,NA,23,5.099999999999998,17.7,81
2009-06-21,0.003402864734071018,0.3134895243176986,0.02405341544164067,0.012220272038932868,29.63055543545095,NA,24.9,8.599999999999998,1.3,80
2009-06-22,0.00333180616301405,0.3596436612107359,0.0280335226919349,0.01617272353679706,40.420474508705006,NA,21.9,7.199999999999999,27.5,81
2009-06-23,0.004532412892663917,0.38936594113994727,0.03857815205680896,0.017953745111702318,55.74007973520105,NA,23.3,12,0,64
2009-06-24,0.005367665871642719,0.4108856450115241,0.04643973526215461,0.02095460003681774,56.92705960006012,NA,24.4,13.599999999999998,0,53
2009-06-25,0.005307972371654711,0.38297471391915083,0.03992658466744231,0.022216800611049383,50.0475583306451,NA,24.4,13.899999999999999,0,53
2009-06-26,0.004719069291218463,0.38453291781086185,0.0366024732167946,0.020780201862373737,52.79961953494143,NA,24.6,13.7,0,62
2009-06-27,0.004403912352415075,0.3871584235051063,0.03323702104546723,0.018430979976876493,49.88782104217633,NA,25,11,0.2,69
2009-06-28,0.00410807288879239,0.30814747370794193,0.030842858910327824,0.014216009097539483,32.656389012502316,NA,25.2,8.7,1.4,74
2009-06-29,0.003631772282691267,0.37529797768086154,0.02998931909866129,0.016998651103066444,31.364755032931086,NA,24.4,7.199999999999999,31.2,83
2009-06-30,0.004252943205341443,0.43771176146555063,0.026632892580710058,0.019515640611726733,47.08313777379,NA,22.6,6.300000000000001,7,85
